Agg Node,State,Hours,Bandwidth (Mbps),98th-%ile Payload (Mbps),*Spurious Capacity Provided,Total BW Limited Hours,BW Limited Days,Total Statistical Clipping Hours,Statistical Clipping Days,Likely Also RAN Limited,Congestion Model Fit,Model Congestion of Interest,Rank,Node ,Unknown
MUFA0X1,NSW,553,990,5.76,,0,0,15,4,--,--,--,10862,MUFALM1,
MUCD,WA,418,,43.06,,0,0,15,4,--,--,--,10863,MUCDCM1,
MUCD0X1,WA,553,990,5.01,,0,0,13,4,--,--,--,10864,MUCDLM1,
MUDR0X2,NSW,549,81,21.61,,0,0,20,4,--,--,--,10865,MUDRLM1,
MTWL0T1,,564,,10.14,,0,0,15,4,--,--,--,10866,,
MTZK0X1,QLD,528,990,10.41,,0,0,14,5,--,--,--,10867,MTZKLM1,
MTUX0T2,SA,565,990,5.78,,0,0,15,3,--,--,--,10868,MTUXLM1,
MTRZ0X1,VIC,536,990,1.74,,0,0,12,3,--,--,--,10869,MTRZLM1,
MTSC,SA,498,,11.42,,0,0,40,8,--,--,--,10870,MTSCLM0,
MTOA0X1,QLD,527,1000,21.39,,0,0,12,4,--,--,--,10871,MTOALM1,
MTOD0X1,VIC,554,81,20.06,,0,0,20,6,--,--,--,10872,MTODLM1,
MTPD0X2,VIC,556,1000,4.81,,0,0,18,3,--,--,--,10873,MTPDLM1,
MTQN0X1,QLD,527,1000,2.8,,0,0,14,4,--,--,--,10874,MTQNLM1,
MTNU0X1,QLD,528,260,225.41,,0,0,43,13,--,--,--,10875,MTNULM1,
MTHD0X1,VIC,537,1000,4.84,,0,0,15,4,--,--,--,10876,MTHDLM1,
MTHDFX2,VIC,554,1000,2.7,,0,0,15,5,--,--,--,10877,MTHDLM2,
MTIF0X3,,527,,14.17,,0,0,22,4,--,--,--,10878,,
MTIFBX4,QLD,530,130,7.67,,0,0,14,4,--,--,--,10879,MTIFLM3,
MTDW,NSW,485,,1.91,,0,0,13,4,--,--,--,10880,MTDWLB1,
MSWD0X1,WA,530,1000,9.4,,0,0,19,3,--,--,--,10881,MSWDLM1,
MSXD,VIC,482,,13.6,,0,0,14,3,--,--,--,10882,MSXDLBA,
MSZD0X1,VIC,556,990,1.66,,0,0,12,1,--,--,--,10883,MSZDLM1,
MSSD0X2,VIC,556,1000,2.43,,0,0,13,4,--,--,--,10884,MSSDLM1,
MSTD0X1,VIC,557,42,6.85,,0,0,47,11,--,--,--,10885,MSTDLM1,
MSTG0X1,NSW,551,1000,7.88,,0,0,12,2,--,--,--,10886,MSTGLM1,
MSVU0T2,VIC,564,990,6.41,,0,0,15,3,--,--,--,10887,MSVULM1,
MSPOBX1,SA,530,1000,3.31,,0,0,13,2,--,--,--,10888,MSPOLM1,
MSGC0T1,NSW,469,250,38.17,,0,0,22,5,--,--,--,10889,MSGCLM0,
MSLN0X1,SA,533,990,5.67,,0,0,12,3,--,--,--,10890,MSLNLM1,
MSNA0X1,SA,532,1000,3.6,,0,0,12,4,--,--,--,10891,MSNALM1,
MSNG0T1,NSW,478,250,10.7,,0,0,34,8,--,--,--,10892,MSNGLM0,
MSNR0X1,NSW,536,1000,2.87,,0,0,12,2,--,--,--,10893,MSNRLM1,
MSBD0T2,VIC,564,39,8.68,,0,0,15,2,--,--,--,10894,MSBDLM1,
MSDR0X1,NSW,536,1000,1.1,,0,0,13,3,--,--,--,10895,MSDRLM1,
MSFF0X1,NSW,485,1000,5.22,,0,0,13,3,--,--,--,10896,MSFFLM1,
MRZN0X1,QLD,531,1000,4.68,,0,0,16,4,--,--,--,10897,MRZNLM1,
MSAM0X2,QLD,528,1000,11.92,,0,0,26,8,--,--,--,10898,MSAMLM1,
MRYG0X1,NSW,537,990,2.29,,0,0,13,2,--,--,--,10899,MRYGLM1,
MRYH0X1,QLD,531,1000,12.26,,0,0,14,3,--,--,--,10900,MRYHLM1,
MRUD0X1,VIC,552,990,3.77,,0,0,20,4,--,--,--,10901,MRUDLM1,
MRUV0X1,NSW,534,207,9.16,,0,0,15,2,--,--,--,10902,MRUVLM1,
MRSGCX1,NSW,536,1000,2.24,,0,0,13,2,--,--,--,10903,MRSGLM1,
MRSIBX1,QLD,530,1000,3.6,,0,0,13,3,--,--,--,10904,MRSILM1,
MRTD0X1,VIC,553,81,14.51,,0,0,21,6,--,--,--,10905,MRTDLM1,
MRLK0X1,NSW,534,123,14.61,,0,0,15,3,--,--,--,10906,MRLKLM1,
MRHYBX1,QLD,527,1000,5.6,,0,0,15,4,--,--,--,10907,MRHYLM1,
MRKA0X1,QLD,527,990,1.77,,0,0,12,5,--,--,--,10908,MRKALM1,
MRFW0X1,QLD,550,990,5.86,,0,0,16,3,--,--,--,10909,MRFWLM1,
MRGN,SA,498,,4.6,,0,0,11,3,--,--,--,10910,MRGNLM1,
MRCD,VIC,482,,50.19,,0,0,16,4,--,--,--,10911,MRCDLM1,
MRCL0X1,QLD,526,1000,16.81,,0,0,18,5,--,--,--,10912,MRCLLM1,
MREDBX2,NSW,553,84,31.45,,0,0,20,4,--,--,--,10913,MREDLM1,
MQZDBX1,VIC,551,1000,8.01,,0,0,18,5,--,--,--,10914,MQZDLM1,
MRAC0X1,QLD,529,1000,4.54,,0,0,14,5,--,--,--,10915,MRACLM1,
MRAL,QLD,482,,53.45,,0,0,14,4,--,--,--,10916,MRALLM3,
MRAL0X2,QLD,527,1000,16.91,,0,0,17,6,--,--,--,10917,MRALLM1,
MQYMBX1,,505,,183.75,,0,0,18,5,--,--,--,10918,,
MQYW0X1,VIC,554,990,5.57,,0,0,15,3,--,--,--,10919,MQYWLM1,
MQYY,,556,,44.99,,0,0,19,5,--,--,--,10920,,
MQWJ0X1,,533,,44.28,,0,0,19,4,--,--,--,10921,,
MQYI0X1,VIC,556,990,1.07,,0,0,14,4,--,--,--,10922,MQYILM1,
MQYJ0X1,QLD,547,84,9.14,,0,0,14,6,--,--,--,10923,MQYJLM1,
MQSV0X1,NSW,551,1000,64.3,,0,0,12,5,--,--,--,10924,MQSVLDA,
MQTZBX1,VIC,537,1000,6.4,,0,0,12,2,--,--,--,10925,MQTZLM1,
MQPO0X1,QLD,549,990,16.86,,0,0,19,7,--,--,--,10926,MQPOLM1,
MQQE0X1,WA,529,1000,3.11,,0,0,12,2,--,--,--,10927,MQQELM1,
MQSP,QLD,485,,10.08,,0,0,14,5,--,--,--,10928,MQSPLM0,
MQLT,QLD,482,,10.66,,0,0,28,8,--,--,--,10929,MQLTLM0,
MQMJ,QLD,430,,11.05,,0,0,68,11,--,--,--,10930,MQMJLM0,
MQPK0X1,NSW,554,990,4.89,,0,0,17,4,--,--,--,10931,MQPKLM1,
MQJD0X1,VIC,536,81,5.35,,0,0,12,3,--,--,--,10932,MQJDLM1,
MQLD0X1,VIC,537,1000,1.81,,0,0,14,1,--,--,--,10933,MQLDLM1,
MQGX,QLD,483,,94.82,,0,0,10,3,--,--,--,10934,MQGXLM1,
MQDO0X1,VIC,538,990,2.6,,0,0,16,5,--,--,--,10935,MQDOLM1,
MQDV0X1,VIC,537,1000,5.41,,0,0,15,3,--,--,--,10936,MQDVLM1,
MQEK0T1,WA,567,10000,3.89,,0,0,13,3,--,--,--,10937,MWJECBA,
MQEK0X1,WA,529,1000,5.32,,0,0,13,4,--,--,--,10938,MQEKLM1,
MQDF0X1,VIC,556,257,9.78,,0,0,18,5,--,--,--,10939,MQDFLM1,
MQDM0X1,VIC,552,990,1.18,,0,0,18,4,--,--,--,10940,MQDMLM1,
MPZZ0X1,NSW,550,990,6.85,,0,0,13,3,--,--,--,10941,MPZZLM1,
MQAD0X1,VIC,556,990,4.23,,0,0,13,3,--,--,--,10942,MQADLM1,
MPZL0X1,,551,,13.72,,0,0,15,4,--,--,--,10943,,
MPZR0X1,NSW,552,990,13.47,,0,0,14,2,--,--,--,10944,MPZRLM1,
MPOD0X1,VIC,551,1000,1.67,,0,0,16,2,--,--,--,10945,MPODLM1,
MPTD0X1,VIC,538,1000,4.4,,0,0,18,6,--,--,--,10946,MPTDLM1,
MPJG0X1,NSW,536,990,1.11,,0,0,12,3,--,--,--,10947,MPJGLM1,
MPJR0X1,NSW,552,990,1.52,,0,0,14,4,--,--,--,10948,MPJRLM1,
MPLD0X1,NSW,416,123,1.81,,0,0,12,4,--,--,--,10949,MPLDLM3,
MPGGCX2,NSW,547,1000,1.27,,0,0,15,6,--,--,--,10950,MPGGLM1,
MPID0X1,VIC,556,990,2.43,,0,0,18,3,--,--,--,10951,MPIDLM1,
MPFE0X1,QLD,548,123,16.32,,0,0,16,5,--,--,--,10952,MPFELM1,
MPFMBX1,QLD,549,1000,10.65,,0,0,15,2,--,--,--,10953,MPFMLM1,
MPFO0X1,NSW,548,990,4.77,,0,0,14,4,--,--,--,10954,MPFOLM1,
MPDA0X1,NSW,536,1000,3.5,,0,0,18,3,--,--,--,10955,MPDALBA,
MPEIBX1,NSW,535,1000,3.12,,0,0,18,5,--,--,--,10956,MPEILM1,
MPEY0X1,NSW,547,990,1.45,,0,0,15,4,--,--,--,10957,MPEYLM1,
MPBD0X1,VIC,539,1000,2.2,,0,0,14,5,--,--,--,10958,MPBDLM1,
MPBR0X1,NSW,498,1000,11.13,,0,0,13,4,--,--,--,10959,MPBRLM1,
MPBRCX1,,552,,3.25,,0,0,12,3,--,--,--,10960,,
MPCCCX1,NT,550,1000,6.23,,0,0,13,4,--,--,--,10961,MPCCLM1,
MOWG0X1,VIC,537,990,14.74,,0,0,16,4,--,--,--,10962,MOWGLM1,
MOWY0X1,TAS,537,1000,5.07,,0,0,16,5,--,--,--,10963,MOWYLM1,
MPAD0X1,NSW,554,990,20.64,,0,0,22,7,--,--,--,10964,MPADLM1,
MORB0X1,NSW,538,990,1.87,,0,0,13,2,--,--,--,10965,MORBLM1,
MOSD0X1,WA,553,990,2.55,,0,0,13,3,--,--,--,10966,MOSDLM1,
MOOK0X1,WA,529,84,14.02,,0,0,20,7,--,--,--,10967,MOOKLM1,
MOPD0X1,VIC,556,990,4.77,,0,0,18,3,--,--,--,10968,MOPDLM1,
MOIC0T2,,564,,8.91,,0,0,15,4,--,--,--,10969,,
MOFM0X1,QLD,528,1000,3.42,,0,0,18,3,--,--,--,10970,MOFMLM1,
MOFN0X1,QLD,548,990,6.49,,0,0,18,3,--,--,--,10971,MOFNLM1,
MOHG,NSW,480,,26.48,,0,0,26,7,--,--,--,10972,MOHGLM1,
MOHG0T1,,564,,200.18,,0,0,28,7,--,--,--,10973,,
MOCD0X1,VIC,556,990,2.33,,0,0,12,3,--,--,--,10974,MOCDLM1,
MOCO0T1,QLD,480,250,22.9,,0,0,29,6,--,--,--,10975,MOCOLM0,
MNZT0X1,WA,532,252,3.82,,0,0,14,3,--,--,--,10976,MNZTLM1,
MOBN,QLD,483,,47.72,,0,0,14,5,--,--,--,10977,MOBNLM0,
MNXV0X1,,555,,11.89,,0,0,14,4,--,--,--,10978,,
MNXZBX1,QLD,529,1000,2.06,,0,0,14,4,--,--,--,10979,MNXZLM1,
MNWD0X1,VIC,556,1000,7.26,,0,0,14,4,--,--,--,10980,MNWDLM1,
MNUD0X2,QLD,527,990,15.44,,0,0,18,5,--,--,--,10981,MNUDLM1,
MNPD0X1,VIC,552,249,12.75,,0,0,17,6,--,--,--,10982,MNPDLM1,
MNQD,WA,481,,16.53,,0,0,12,3,--,--,--,10983,MNQDLM0,
MNQV0X1,NSW,550,165,7.25,,0,0,13,2,--,--,--,10984,MNQVLM2,
MNRD0X1,WA,552,990,3.97,,0,0,12,1,--,--,--,10985,MNRDLM1,
MNMI0X1,NSW,554,990,2.52,,0,0,15,4,--,--,--,10986,MNMILM1,
MNOD0X1,VIC,538,990,1.09,,0,0,16,4,--,--,--,10987,MNODLM1,
MNOS0X1,TAS,555,1000,2.5,,0,0,15,4,--,--,--,10988,MNOSLM2,
MNLT,SA,483,,18.56,,0,0,14,3,--,--,--,10989,MNLTLM1,
MNJT,SA,483,,26.85,,0,0,14,2,--,--,--,10990,MNJTLM1,
MNJU0X1,QLD,527,990,5.48,,0,0,11,2,--,--,--,10991,MNJULM1,
MNBMEX2,QLD,528,126,25.77,,0,0,16,4,--,--,--,10992,MNBMLM1,
MNIA0X1,NSW,548,126,50.62,,0,0,21,7,--,--,--,10993,MNIALM0,
MNADDX2,WA,530,1000,9.67,,0,0,16,3,--,--,--,10994,MNADLM1,
MNADEX1,WA,532,1000,5.43,,0,0,15,3,--,--,--,10995,MNADLM2,
MNBD0X1,VIC,538,1000,4.87,,0,0,15,4,--,--,--,10996,MNBDLM1,
MMYR,QLD,498,,37.15,,0,0,12,3,--,--,--,10997,MMYRLM1,
MMYR0T2,,566,,10.9,,0,0,16,5,--,--,--,10998,,
MMXN0X1,NSW,533,257,6.21,,0,0,20,5,--,--,--,10999,MMXNLM1,
MMYM0X1,WA,530,1000,5.44,,0,0,15,2,--,--,--,11000,MMYMLM1,
MMWN0X1,QLD,529,990,2.76,,0,0,15,4,--,--,--,11001,MMWNLM1,
MMWR0X1,QLD,530,1000,1.56,,0,0,14,4,--,--,--,11002,MMWRLM1,
MMXD,WA,481,,63.26,,0,0,19,4,--,--,--,11003,MMXDLM0,
MMWI0X1,QLD,482,,2.53,,0,0,14,3,--,--,--,11004,MMWILBA,
MMSD0X1,VIC,551,990,2.13,,0,0,12,3,--,--,--,11005,MMSDLM1,
MMJW0T2,VIC,564,257,11.29,,0,0,15,5,--,--,--,11006,MMJWLM1,
MMKD,NSW,498,,77.13,,0,0,19,6,--,--,--,11007,MMKDLM1,
MMKD0X1,,535,,20.62,,0,0,20,7,--,--,--,11008,,
MMJD0X1,,539,,10.15,,0,0,14,4,--,--,--,11009,,
MMJE0X1,NSW,556,257,1.45,,0,0,14,2,--,--,--,11010,MMJELM1,
MMGL0X1,QLD,528,84,11.07,,0,0,12,1,--,--,--,11011,MMGLLM0,
MMJD,VIC,482,,38.03,,0,0,15,4,--,--,--,11012,MMJDLM1,
MMBD0X1,VIC,552,1000,8.42,,0,0,22,7,--,--,--,11013,MMBDLM1,
MLWD0T2,,564,,4.37,,0,0,18,5,--,--,--,11014,,
MLWD0X1,VIC,498,1000,15.41,,0,0,16,5,--,--,--,11015,MLWDLM1,
MLYW0X1,QLD,528,1000,3.7,,0,0,14,3,--,--,--,11016,MLYWLM1,
MLVD0X1,VIC,539,1000,4.74,,0,0,14,1,--,--,--,11017,MLVDLM1,
MLVF0X1,SA,532,990,3.5,,0,0,13,3,--,--,--,11018,MLVFLM1,
MLSB0X1,QLD,545,257,7.31,,0,0,16,3,--,--,--,11019,MLSBLM1,
MLTN0X1,QLD,528,1000,2.87,,0,0,14,3,--,--,--,11020,MLTNLM1,
MLUM0X1,QLD,530,249,23.75,,0,0,21,6,--,--,--,11021,MLUMLM1,
MLUS0X1,QLD,527,1000,9.51,,0,0,11,3,--,--,--,11022,MLUSLM1,
MLQK0X1,NSW,552,123,7.61,,0,0,15,4,--,--,--,11023,MLQKLM1,
MLQW0X1,NSW,554,990,2.85,,0,0,14,4,--,--,--,11024,MLQWLM2,
MLRR0X1,WA,531,127,3.49,,0,0,20,4,--,--,--,11025,MLRRLM1,
MLOB0X1,QLD,549,1000,4.26,,0,0,20,4,--,--,--,11026,MLOBLM1,
MLPD0X1,VIC,552,1000,1.83,,0,0,17,5,--,--,--,11027,MLPDLM1,
MLPM0X1,SA,531,990,1.98,,0,0,13,4,--,--,--,11028,MLPMLM1,
MLNRCX1,QLD,528,1000,6.6,,0,0,13,2,--,--,--,11029,GOENLBA,
MLJV0X1,NSW,534,990,1.92,,0,0,14,3,--,--,--,11030,MLJVLM2,
MLEBBX1,NSW,537,1000,4.07,,0,0,13,2,--,--,--,11031,MLEBLM2,
MLFW0X1,NSW,534,165,4.45,,0,0,13,3,--,--,--,11032,MLFWLM1,
MLGD0X1,WA,552,990,2.86,,0,0,15,3,--,--,--,11033,MLGDLM1,
MLBD0X1,VIC,538,1000,4.82,,0,0,15,3,--,--,--,11034,MLBDLM1,
MLCTBX1,SA,554,257,7.89,,0,0,21,6,--,--,--,11035,MLCTLM1,
MKZR0X1,NSW,554,990,4.95,,0,0,14,4,--,--,--,11036,MKZRLM1,
MKYS0X1,QLD,548,1000,24.45,,0,0,18,7,--,--,--,11037,MKYSLM1,
MKXG0T1,SA,557,257,8.63,,0,0,15,3,--,--,--,11038,MKXGLM1,
MKVX0X1,NSW,552,990,3.72,,0,0,13,4,--,--,--,11039,MKVXLM1,
MKUD0X1,NSW,555,990,4.27,,0,0,14,5,--,--,--,11040,MKUDLM1,
MKUG0X1,NSW,556,990,1.63,,0,0,19,5,--,--,--,11041,MKUGLM1,
MKRS0X1,SA,533,1000,3.01,,0,0,15,4,--,--,--,11042,MKRSLM2,
MKSD0T1,WA,567,126,6.1,,0,0,14,2,--,--,--,11043,MKSDLM1,
MKOW0X1,QLD,548,990,2.08,,0,0,15,3,--,--,--,11044,MKOWLM1,
MKKO0X1,NSW,552,990,7.52,,0,0,16,3,--,--,--,11045,MKKOLM1,
MKMM,QLD,485,,37.9,,0,0,29,5,--,--,--,11046,MKMMLM0,
MKOI0X1,,530,,16.18,,0,0,13,5,--,--,--,11047,,
MKHB0X1,QLD,485,77,73.11,,9,3,16,4,--,--,--,11048,MKHBLM1,
MKEW0X1,VIC,483,1000,34.13,,0,0,13,5,--,--,--,11049,MKEWLM1,
MKGD0X1,VIC,553,1000,3.9,,0,0,15,4,--,--,--,11050,MKGDLM1,
MKHB0W1,,551,,14.74,,0,0,27,6,--,--,--,11051,,
MKDJ,QLD,482,,34.48,,0,0,16,6,--,--,--,11052,MKDJLM1,
MKDJ0T2,,566,,9.8,,0,0,17,6,--,--,--,11053,,
MKDT0X2,QLD,530,1000,3.84,,0,0,14,4,--,--,--,11054,MKDTLM1,
